Key_Dataset,Key_Run,Key_Fold,Key_Scheme,Key_Scheme_options,Key_Scheme_version_ID,Date_time,Number_of_training_instances,Number_of_testing_instances,Number_correct,Number_incorrect,Number_unclassified,Percent_correct,Percent_incorrect,Percent_unclassified,Kappa_statistic,Mean_absolute_error,Root_mean_squared_error,Relative_absolute_error,Root_relative_squared_error,SF_prior_entropy,SF_scheme_entropy,SF_entropy_gain,SF_mean_prior_entropy,SF_mean_scheme_entropy,SF_mean_entropy_gain,KB_information,KB_mean_information,KB_relative_information,True_positive_rate,Num_true_positives,False_positive_rate,Num_false_positives,True_negative_rate,Num_true_negatives,False_negative_rate,Num_false_negatives,IR_precision,IR_recall,F_measure,Matthews_correlation,Area_under_ROC,Area_under_PRC,Weighted_avg_true_positive_rate,Weighted_avg_false_positive_rate,Weighted_avg_true_negative_rate,Weighted_avg_false_negative_rate,Weighted_avg_IR_precision,Weighted_avg_IR_recall,Weighted_avg_F_measure,Weighted_avg_matthews_correlation,Weighted_avg_area_under_ROC,Weighted_avg_area_under_PRC,Unweighted_macro_avg_F_measure,Unweighted_micro_avg_F_measure,Elapsed_Time_training,Elapsed_Time_testing,UserCPU_Time_training,UserCPU_Time_testing,UserCPU_Time_millis_training,UserCPU_Time_millis_testing,Serialized_Model_Size,Serialized_Train_Set_Size,Serialized_Test_Set_Size,Coverage_of_Test_Cases_By_Regions,Size_of_Predicted_Regions,Summary,measureTreeSize
AAPL,1,5,weka.classifiers.lazy.IBk,'-K 3 -W 0 -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"',-3080186098777067172,2.01902072352E7,1101.0,157.0,145.0,12.0,0.0,92.35668789808918,7.643312101910828,0.0,0.846829268292683,0.10639544407720372,0.22884879412067016,21.323047260399612,45.8152572429904,156.7751009619948,34.28096638003267,122.49413458196213,0.9985675220509224,0.2183501043314183,0.780217417719504,124.49356463723952,0.7929526410015256,79.40901576419273,0.92,69.0,0.07317073170731707,6.0,0.926829268292683,76.0,0.08,6.0,0.92,0.92,0.92,0.8468292682926829,0.9814634146341463,0.9692173913043478,0.9235668789808917,0.0767376106882088,0.9232623893117912,0.07643312101910828,0.9235668789808917,0.9235668789808917,0.9235668789808917,0.8468292682926828,0.9814634146341463,0.9723765944469542,0.9234146341463415,0.9235668789808917,0.001,0.017,2.17E-4,0.017236,0.217,17.236,141095.0,139222.0,21222.0,100.0,62.10191082802548,?,?
AAPL,1,6,weka.classifiers.lazy.IBk,'-K 3 -W 0 -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"',-3080186098777067172,2.01902072352E7,1101.0,157.0,137.0,20.0,0.0,87.26114649681529,12.738853503184714,0.0,0.745295262816353,0.14883259296375898,0.2889622718863979,29.828010411340717,57.849904216727026,156.7751009619948,68.33498748339841,88.4401134785964,0.9985675220509224,0.4352546973464867,0.5633128247044357,110.81482553776361,0.7058269142532714,70.68394461734532,0.8933333333333333,67.0,0.14634146341463414,12.0,0.8536585365853658,70.0,0.10666666666666667,8.0,0.8481012658227848,0.8933333333333333,0.8701298701298702,0.7462641621279195,0.9504878048780487,0.9273285766187591,0.8726114649681529,0.1256195950494537,0.8743804049505461,0.12738853503184713,0.8738683982576589,0.8726114649681529,0.8726735048391101,0.7462641621279194,0.9504878048780487,0.9318730452272764,0.8725649350649352,0.8726114649681529,0.0,0.028,2.8599999999999996E-4,0.027325,0.286,27.325,141095.0,139222.0,21222.0,98.72611464968153,64.64968152866243,?,?
AAPL,1,7,weka.classifiers.lazy.IBk,'-K 3 -W 0 -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"',-3080186098777067172,2.01902072352E7,1101.0,157.0,140.0,17.0,0.0,89.171974522293,10.828025477707007,0.0,0.7813907772954378,0.14458887807510326,0.2889578282662145,28.97751409624657,57.849014609235006,156.7751009619948,84.96402449543302,71.81107646656179,0.9985675220509224,0.5411721305441594,0.45739539150676295,112.72825964561495,0.718014392647229,71.90444079059618,0.8,60.0,0.024390243902439025,2.0,0.975609756097561,80.0,0.2,15.0,0.967741935483871,0.8,0.8759124087591241,0.7925436191244195,0.946260162601626,0.9355900128606107,0.89171974522293,0.11610998912536896,0.8838900108746311,0.10828025477707007,0.9021227817849535,0.89171974522293,0.8905587544092041,0.7925436191244195,0.946260162601626,0.9249347484031105,0.8899336055095055,0.89171974522293,0.001,0.011,1.58E-4,0.011547,0.158,11.547,141095.0,139222.0,21222.0,97.45222929936305,63.69426751592356,?,?
AAPL,1,8,weka.classifiers.lazy.IBk,'-K 3 -W 0 -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"',-3080186098777067172,2.01902072352E7,1101.0,157.0,141.0,16.0,0.0,89.80891719745223,10.19108280254777,0.0,0.7957723577235772,0.12973587596480907,0.2673407107547518,26.000776993417215,53.52129331428515,156.7751009619948,61.41388544028675,95.36121552170806,0.9985675220509224,0.39117124484259075,0.6073962772083316,117.06945089578299,0.7456652923298279,74.67349737134775,0.8933333333333333,67.0,0.0975609756097561,8.0,0.9024390243902439,74.0,0.10666666666666667,8.0,0.8933333333333333,0.8933333333333333,0.8933333333333333,0.7957723577235772,0.96,0.948288735299875,0.8980891719745223,0.10231681425094508,0.8976831857490549,0.10191082802547771,0.8980891719745223,0.8980891719745223,0.8980891719745223,0.7957723577235772,0.96,0.9441053938582687,0.8978861788617887,0.8980891719745223,0.0,0.008,1.6E-4,0.007142000000000001,0.16,7.142,141095.0,139222.0,21222.0,98.72611464968153,63.05732484076433,?,?
AAPL,2,1,weka.classifiers.lazy.IBk,'-K 3 -W 0 -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"',-3080186098777067172,2.01902072352E7,1100.0,158.0,145.0,13.0,0.0,91.77215189873418,8.227848101265822,0.0,0.8355484387510007,0.10783261391255025,0.238659307285313,21.616182048858597,47.792501178701855,157.71084503760775,44.800650406197924,112.91019463140984,0.9981699053013149,0.2835484202923919,0.714621485008923,124.59758619116126,0.7885923176655776,79.0038162318195,0.9466666666666667,71.0,0.10843373493975904,9.0,0.891566265060241,74.0,0.05333333333333334,4.0,0.8875,0.9466666666666667,0.9161290322580645,0.8372248340299677,0.9759839357429719,0.9572222222222221,0.9177215189873418,0.07948858726043413,0.9205114127395658,0.08227848101265822,0.9196587958455046,0.9177215189873418,0.9177709750969467,0.8372248340299677,0.975983935742972,0.9645283294810041,0.9176918453215788,0.9177215189873418,0.001,0.009,3.71E-4,0.009416,0.371,9.416,140970.0,139097.0,21347.0,99.36708860759494,61.392405063291136,?,?
AAPL,2,2,weka.classifiers.lazy.IBk,'-K 3 -W 0 -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"',-3080186098777067172,2.01902072352E7,1100.0,158.0,144.0,14.0,0.0,91.13924050632912,8.860759493670885,0.0,0.8221006916519221,0.11837474794715895,0.25434399146278613,23.729463738017834,50.93342325530583,157.71084503760775,57.65882581608242,100.05201922152534,0.9981699053013149,0.36492927731697733,0.6332406279843376,121.42599914147301,0.768518981908057,76.99280231015041,0.8933333333333333,67.0,0.07228915662650602,6.0,0.927710843373494,77.0,0.10666666666666667,8.0,0.9178082191780822,0.8933333333333333,0.9054054054054055,0.82236630989288,0.9667469879518072,0.9386621805655692,0.9113924050632911,0.09034822835646383,0.9096517716435361,0.08860759493670886,0.9115433653954039,0.9113924050632911,0.9113211312578403,0.8223663098928798,0.9667469879518074,0.9515225961206694,0.9110360360360361,0.9113924050632911,0.0,0.008,2.0E-4,0.008158,0.2,8.158,140970.0,139097.0,21347.0,98.73417721518987,62.0253164556962,?,?
AAPL,2,3,weka.classifiers.lazy.IBk,'-K 3 -W 0 -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"',-3080186098777067172,2.01902072352E7,1101.0,157.0,145.0,12.0,0.0,92.35668789808918,7.643312101910828,0.0,0.8461287161058478,0.11488287385451486,0.257903204302392,23.02403989058785,51.631915712324734,156.7751009619948,74.70460041431723,82.07050054767758,0.9985675220509224,0.4758254803459696,0.5227420417049528,122.15458787036526,0.7780546998112438,77.91708448650772,0.8666666666666667,65.0,0.024390243902439025,2.0,0.975609756097561,80.0,0.13333333333333333,10.0,0.9701492537313433,0.8666666666666667,0.915492957746479,0.8506159966660605,0.95869918699187,0.9533957637813182,0.9235668789808917,0.08129045621666409,0.918709543783336,0.07643312101910828,0.9277075345142651,0.9235668789808917,0.9231913477606865,0.8506159966660605,0.9586991869918698,0.9422977132726655,0.9228627579430069,0.9235668789808917,0.0,0.01,1.5900000000000002E-4,0.009314,0.159,9.314,141095.0,139222.0,21222.0,97.45222929936305,60.82802547770701,?,?
AAPL,2,4,weka.classifiers.lazy.IBk,'-K 3 -W 0 -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"',-3080186098777067172,2.01902072352E7,1101.0,157.0,145.0,12.0,0.0,92.35668789808918,7.643312101910828,0.0,0.846829268292683,0.11276101641018699,0.23942353120162754,22.598791733040773,47.93230706841175,156.7751009619948,45.556363272040976,111.21873768995383,0.9985675220509224,0.2901679189301973,0.708399603120725,122.73933206208385,0.7817791851088143,78.29006730592897,0.92,69.0,0.07317073170731707,6.0,0.926829268292683,76.0,0.08,6.0,0.92,0.92,0.92,0.8468292682926829,0.974308943089431,0.9639183629218051,0.9235668789808917,0.0767376106882088,0.9232623893117912,0.07643312101910828,0.9235668789808917,0.9235668789808917,0.9235668789808917,0.8468292682926828,0.974308943089431,0.9624770025660552,0.9234146341463415,0.9235668789808917,0.0,0.008,2.7400000000000005E-4,0.007665,0.274,7.665,141095.0,139222.0,21222.0,99.36305732484077,62.4203821656051,?,?
AAPL,2,5,weka.classifiers.lazy.IBk,'-K 3 -W 0 -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"',-3080186098777067172,2.01902072352E7,1101.0,157.0,140.0,17.0,0.0,89.171974522293,10.828025477707007,0.0,0.7831315511497522,0.12124844618749799,0.26996228462958444,24.299784363228987,54.046129295695785,156.7751009619948,69.01067406967628,87.76442689231853,0.9985675220509224,0.4395584335648171,0.5590090884861053,119.16044575451917,0.7589837309205043,76.00725180422998,0.8933333333333333,67.0,0.10975609756097561,9.0,0.8902439024390244,73.0,0.10666666666666667,8.0,0.881578947368421,0.8933333333333333,0.8874172185430463,0.7831952824297648,0.9573983739837398,0.930202899321907,0.89171974522293,0.10814250945057223,0.8918574905494276,0.10828025477707007,0.8918449402581708,0.89171974522293,0.8917461410921318,0.7831952824297649,0.9573983739837398,0.9406237276451762,0.8915613700077195,0.89171974522293,0.0,0.008,1.4000000000000001E-4,0.0074470000000000005,0.14,7.447,141095.0,139222.0,21222.0,98.08917197452229,60.82802547770701,?,?
AAPL,2,6,weka.classifiers.lazy.IBk,'-K 3 -W 0 -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"',-3080186098777067172,2.01902072352E7,1101.0,157.0,149.0,8.0,0.0,94.90445859872611,5.095541401273885,0.0,0.8981181051265412,0.09578615685556494,0.22097751333767696,19.196806472664345,44.23943616300478,156.7751009619948,48.74116973750043,108.03393122449438,0.9985675220509224,0.310453310429939,0.6881142116209833,128.4092132283847,0.8178930778878005,81.90663724051018,0.9733333333333334,73.0,0.07317073170731707,6.0,0.926829268292683,76.0,0.02666666666666667,2.0,0.9240506329113924,0.9733333333333334,0.948051948051948,0.8992856773052159,0.9769918699186992,0.9630237527803568,0.9490445859872612,0.048881984361244885,0.9511180156387551,0.050955414012738856,0.950326327170639,0.9490445859872612,0.9490694019356442,0.8992856773052159,0.9769918699186992,0.9656472856737756,0.9490259740259741,0.9490445859872612,0.0,0.007,1.4099999999999998E-4,0.0071200000000000005,0.141,7.12,141095.0,139222.0,21222.0,98.72611464968153,60.50955414012739,?,?
AAPL,2,7,weka.classifiers.lazy.IBk,'-K 3 -W 0 -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"',-3080186098777067172,2.01902072352E7,1101.0,157.0,147.0,10.0,0.0,93.63057324840764,6.369426751592357,0.0,0.8726476314081766,0.10427358663287586,0.23941280495874534,20.89779910285254,47.93015968730456,156.7751009619948,61.43051298004964,95.34458798194517,0.9985675220509224,0.3912771527391697,0.6072903693117526,125.57427264523429,0.7998361314983076,80.0983522732196,0.96,72.0,0.08536585365853659,7.0,0.9146341463414634,75.0,0.04,3.0,0.9113924050632911,0.96,0.935064935064935,0.8737820914423332,0.9682926829268292,0.9558014941440287,0.9363057324840764,0.061671586142613026,0.938328413857387,0.06369426751592357,0.9375833390184757,0.9363057324840764,0.936336752419555,0.8737820914423332,0.9682926829268291,0.9541078699328869,0.9362824675324676,0.9363057324840764,0.0,0.007,1.4399999999999998E-4,0.0071849999999999995,0.144,7.185,141095.0,139222.0,21222.0,98.08917197452229,60.50955414012739,?,?
AAPL,2,8,weka.classifiers.lazy.IBk,'-K 3 -W 0 -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"',-3080186098777067172,2.01902072352E7,1101.0,157.0,139.0,18.0,0.0,88.53503184713375,11.464968152866241,0.0,0.7702439024390244,0.1339795908534647,0.2699765532313658,26.85127330851134,54.048985852854514,156.7751009619948,53.891411665693624,102.88368929630118,0.9985675220509224,0.3432573991445454,0.655310122906377,115.4039986960697,0.7350573165354758,73.61117804289967,0.88,66.0,0.10975609756097561,9.0,0.8902439024390244,73.0,0.12,9.0,0.88,0.88,0.88,0.7702439024390244,0.961869918699187,0.9463410579572661,0.8853503184713376,0.11510641603231318,0.8848935839676869,0.11464968152866242,0.8853503184713376,0.8853503184713376,0.8853503184713376,0.7702439024390244,0.9618699186991869,0.947429295798985,0.8851219512195122,0.8853503184713376,0.0,0.008,1.55E-4,0.0074589999999999995,0.155,7.459,141095.0,139222.0,21222.0,99.36305732484077,63.69426751592356,?,?
AAPL,3,1,weka.classifiers.lazy.IBk,'-K 3 -W 0 -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"',-3080186098777067172,2.01902072352E7,1100.0,158.0,138.0,20.0,0.0,87.34177215189874,12.658227848101266,0.0,0.7452023867118207,0.15421800366482888,0.32796029363190193,30.91462148115929,65.6753884784893,157.7108450376077,146.24591588255356,11.464929155054136,0.9981699053013146,0.9256070625478073,0.07256284275350719,109.99814875664644,0.6961908149154838,69.74672460249408,0.8266666666666667,62.0,0.08433734939759036,7.0,0.9156626506024096,76.0,0.17333333333333334,13.0,0.8985507246376812,0.8266666666666667,0.8611111111111112,0.7473890693324088,0.9091566265060241,0.8744323494481939,0.8734177215189873,0.13108840424991103,0.8689115957500888,0.12658227848101267,0.8751120812797981,0.8734177215189873,0.872988421155922,0.7473890693324088,0.9091566265060241,0.8766752824642142,0.8724160206718345,0.8734177215189873,0.0,0.016,2.77E-4,0.015054999999999999,0.277,15.055,140970.0,139097.0,21347.0,93.67088607594937,60.44303797468354,?,?
AAPL,3,2,weka.classifiers.lazy.IBk,'-K 3 -W 0 -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"',-3080186098777067172,2.01902072352E7,1100.0,158.0,147.0,11.0,0.0,93.0379746835443,6.962025316455696,0.0,0.8603118469699405,0.10572418710562852,0.23718053175720372,21.193525711026744,47.496370338576234,157.7108450376077,52.906559807107975,104.80428523049972,0.9981699053013146,0.33485164434878467,0.6633182609525299,125.6780643505589,0.7954307870288538,79.68891696737136,0.92,69.0,0.060240963855421686,5.0,0.9397590361445783,78.0,0.08,6.0,0.9324324324324325,0.92,0.9261744966442953,0.8603812234430969,0.9719678714859438,0.9548337174286542,0.930379746835443,0.07062071069086473,0.9293792893091353,0.06962025316455696,0.9304041835687406,0.930379746835443,0.9303545656965738,0.860381223443097,0.9719678714859438,0.958932367426244,0.9301531165856207,0.930379746835443,0.0,0.012,2.8199999999999997E-4,0.011593,0.282,11.593,140970.0,139097.0,21347.0,98.73417721518987,61.075949367088604,?,?
AAPL,3,3,weka.classifiers.lazy.IBk,'-K 3 -W 0 -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"',-3080186098777067172,2.01902072352E7,1101.0,157.0,148.0,9.0,0.0,94.26751592356688,5.732484076433121,0.0,0.8850565362401367,0.10002987174422036,0.2209833239371797,20.04730278775832,44.24059943813582,156.77510096199484,40.804094883496134,115.9710060784987,0.9985675220509226,0.2598986935254531,0.7386688285254694,126.99174293680923,0.8088646046930524,81.00249475686472,0.9333333333333333,70.0,0.04878048780487805,4.0,0.9512195121951219,78.0,0.06666666666666667,5.0,0.9459459459459459,0.9333333333333333,0.9395973154362416,0.8851287263482656,0.9809756097560975,0.9636559476559478,0.9426751592356688,0.058122313707213505,0.9418776862927865,0.05732484076433121,0.9427145663044674,0.9426751592356688,0.9426565056368844,0.8851287263482656,0.9809756097560974,0.9710570091894145,0.9425259304453935,0.9426751592356688,0.0,0.009,1.6800000000000002E-4,0.008569,0.168,8.569,141095.0,139222.0,21222.0,99.36305732484077,61.46496815286624,?,?
AAPL,3,4,weka.classifiers.lazy.IBk,'-K 3 -W 0 -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"',-3080186098777067172,2.01902072352E7,1101.0,157.0,148.0,9.0,0.0,94.26751592356688,5.732484076433121,0.0,0.8850565362401367,0.11276101641018699,0.22417637975710045,22.598791733040645,44.879845427362035,156.77510096199484,34.79139571695489,121.98370524503994,0.9985675220509226,0.2216012466048082,0.7769662754461143,123.48327778649791,0.78651769290763,78.76459784033723,0.9333333333333333,70.0,0.04878048780487805,4.0,0.9512195121951219,78.0,0.06666666666666667,5.0,0.9459459459459459,0.9333333333333333,0.9395973154362416,0.8851287263482656,0.9839024390243902,0.9726274728336585,0.9426751592356688,0.058122313707213505,0.9418776862927865,0.05732484076433121,0.9427145663044674,0.9426751592356688,0.9426565056368844,0.8851287263482656,0.9839024390243902,0.9746278297259424,0.9425259304453935,0.9426751592356688,0.0,0.009,1.58E-4,0.007894,0.158,7.894,141095.0,139222.0,21222.0,100.0,64.01273885350318,?,?
AAPL,3,5,weka.classifiers.lazy.IBk,'-K 3 -W 0 -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"',-3080186098777067172,2.01902072352E7,1101.0,157.0,143.0,14.0,0.0,91.0828025477707,8.9171974522293,0.0,0.8217066839714472,0.11063915896585931,0.23794008796152938,22.17354357549361,47.635323490623605,156.77510096199484,36.27965692229214,120.4954440397027,0.9985675220509226,0.23108061733944038,0.7674869047114822,122.8281124375261,0.7823446652071726,78.34669643574453,0.9333333333333333,70.0,0.10975609756097561,9.0,0.8902439024390244,73.0,0.06666666666666667,5.0,0.8860759493670886,0.9333333333333333,0.9090909090909091,0.8227749197165677,0.98,0.9701674977624345,0.910828025477707,0.08725078970534929,0.9127492102946507,0.08917197452229299,0.912097362714149,0.910828025477707,0.910871453387377,0.8227749197165677,0.9800000000000001,0.9712644832525102,0.9107954545454545,0.910828025477707,0.0,0.008,2.12E-4,0.007941,0.212,7.941,141095.0,139222.0,21222.0,100.0,62.10191082802548,?,?
AAPL,3,6,weka.classifiers.lazy.IBk,'-K 3 -W 0 -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"',-3080186098777067172,2.01902072352E7,1101.0,157.0,146.0,11.0,0.0,92.99363057324841,7.006369426751593,0.0,0.8591928251121077,0.11700473129884248,0.2509602713421463,23.449288048134747,50.241948765735756,156.77510096199484,65.35357920977219,91.42152175222265,0.9985675220509226,0.41626483573103307,0.5823026863198895,121.81782558678462,0.7759097171132778,77.70227851188913,0.8933333333333333,67.0,0.036585365853658534,3.0,0.9634146341463414,79.0,0.10666666666666667,8.0,0.9571428571428572,0.8933333333333333,0.9241379310344828,0.8609580565555154,0.9630081300813008,0.9571888663353632,0.9299363057324841,0.07318833825280929,0.9268116617471907,0.07006369426751592,0.9314999006411263,0.9299363057324841,0.9297647561852058,0.8609580565555154,0.9630081300813008,0.9478958526056331,0.9295245868190165,0.9299363057324841,0.001,0.007,1.76E-4,0.007533000000000001,0.176,7.533,141095.0,139222.0,21222.0,98.08917197452229,62.10191082802548,?,?
AAPL,3,7,weka.classifiers.lazy.IBk,'-K 3 -W 0 -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"',-3080186098777067172,2.01902072352E7,1101.0,157.0,142.0,15.0,0.0,90.44585987261146,9.554140127388536,0.0,0.8084275604002278,0.1276140185204812,0.27386869230376404,25.575528835869992,54.82818748034226,156.77510096199484,79.45686880286215,77.31823215913269,0.9985675220509226,0.5060947057507144,0.4924728163002082,117.90217699563946,0.7509692802270029,75.20465703557169,0.8933333333333333,67.0,0.08536585365853659,7.0,0.9146341463414634,75.0,0.10666666666666667,8.0,0.9054054054054054,0.8933333333333333,0.8993288590604026,0.8084935002250977,0.9521138211382114,0.9256500797477443,0.9044585987261147,0.09649111905131792,0.9035088809486821,0.09554140127388536,0.9044700060355036,0.9044585987261147,0.9044275093948072,0.8084935002250978,0.9521138211382115,0.9321796319154374,0.9042098840756558,0.9044585987261147,0.0,0.007,1.4000000000000001E-4,0.006927,0.14,6.927,141095.0,139222.0,21222.0,97.45222929936305,61.78343949044586,?,?
AAPL,3,8,weka.classifiers.lazy.IBk,'-K 3 -W 0 -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"',-3080186098777067172,2.01902072352E7,1101.0,157.0,143.0,14.0,0.0,91.0828025477707,8.9171974522293,0.0,0.8219089288608007,0.12337030363182576,0.2579131615569163,24.7250325207759,51.63390914287451,156.77510096199484,58.830450706308774,97.94465025568607,0.9985675220509226,0.3747162465369986,0.623851275513924,119.3196472872147,0.7599977534217497,76.108799519217,0.9466666666666667,71.0,0.12195121951219512,10.0,0.8780487804878049,72.0,0.05333333333333334,4.0,0.8765432098765432,0.9466666666666667,0.9102564102564102,0.8243134410632428,0.9659349593495935,0.9470914592853381,0.910828025477707,0.08611257832323546,0.9138874216767646,0.08917197452229299,0.91353472144622,0.910828025477707,0.9108497323848449,0.8243134410632429,0.9659349593495935,0.950305069114309,0.9108244076598507,0.910828025477707,0.0,0.007,1.34E-4,0.007488000000000001,0.134,7.488,141095.0,139222.0,21222.0,98.72611464968153,62.738853503184714,?,?
MSFT,1,1,weka.classifiers.lazy.IBk,'-K 3 -W 0 -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"',-3080186098777067172,2.01902072352E7,1100.0,158.0,149.0,9.0,0.0,94.30379746835443,5.69620253164557,0.0,0.886002886002886,0.09729047987794143,0.22501206725914785,19.510088216004018,45.06012053231806,157.7081401402618,49.73838246779162,107.9697576724702,0.9981527856978595,0.3147998890366558,0.6833528966612038,128.50080945525482,0.8132962623750305,81.48013751285717,0.927710843373494,77.0,0.04,3.0,0.96,72.0,0.07228915662650602,6.0,0.9625,0.927710843373494,0.9447852760736196,0.886643241251361,0.9750200803212852,0.966559376851123,0.9430379746835443,0.05532713131005033,0.9446728686899496,0.056962025316455694,0.9437865141187927,0.9430379746835443,0.9430722354951144,0.8866432412513611,0.9750200803212852,0.9628501955460211,0.9429808733309275,0.9430379746835443,0.0,0.008,1.3800000000000002E-4,0.008138,0.138,8.138,140970.0,139097.0,21347.0,98.73417721518987,60.44303797468354,?,?
MSFT,1,2,weka.classifiers.lazy.IBk,'-K 3 -W 0 -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"',-3080186098777067172,2.01902072352E7,1100.0,158.0,145.0,13.0,0.0,91.77215189873418,8.227848101265822,0.0,0.8351260234387542,0.11626632114023729,0.26115417893819937,23.31539719859668,52.29781195210725,157.7081401402618,75.69919066022196,82.00894948003985,0.9981527856978595,0.47910880164697445,0.5190439840508851,122.24252956654358,0.7736868959907821,77.51187063510103,0.9156626506024096,76.0,0.08,6.0,0.92,69.0,0.08433734939759036,7.0,0.926829268292683,0.9156626506024096,0.9212121212121213,0.835193196004611,0.9569477911646587,0.942793505441504,0.9177215189873418,0.08205886838493213,0.9179411316150677,0.08227848101265822,0.9178413577939912,0.9177215189873418,0.9177446355583669,0.8351931960046108,0.9569477911646588,0.9386300407516692,0.9175597029901666,0.9177215189873418,0.0,0.009,2.12E-4,0.008859,0.212,8.859,140970.0,139097.0,21347.0,97.46835443037975,60.75949367088607,?,?
MSFT,1,3,weka.classifiers.lazy.IBk,'-K 3 -W 0 -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"',-3080186098777067172,2.01902072352E7,1101.0,157.0,146.0,11.0,0.0,92.99363057324841,7.006369426751593,0.0,0.8591009219221669,0.08942058452258181,0.225716155226843,17.937254042511803,45.21686430918044,156.6312583143338,48.23074040057821,108.40051791375558,0.9976513268428904,0.3072021681565491,0.6904491586863413,129.26718444302958,0.8233578626944559,82.52962137583744,0.9518072289156626,79.0,0.0945945945945946,7.0,0.9054054054054054,67.0,0.04819277108433735,4.0,0.9186046511627907,0.9518072289156626,0.9349112426035502,0.8597359149085413,0.9745197004233149,0.9599582261392292,0.9299363057324841,0.07272367141141603,0.927276328588584,0.07006369426751592,0.9304151080382458,0.9299363057324841,0.9298333760041173,0.8597359149085413,0.974519700423315,0.963996559190558,0.9295245868190165,0.9299363057324841,0.0,0.009,2.21E-4,0.008745,0.221,8.745,141095.0,139222.0,21222.0,98.72611464968153,58.59872611464968,?,?
MSFT,1,4,weka.classifiers.lazy.IBk,'-K 3 -W 0 -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"',-3080186098777067172,2.01902072352E7,1101.0,157.0,144.0,13.0,0.0,91.71974522292993,8.280254777070065,0.0,0.8332380096413106,0.10002987174422054,0.2452414205260107,20.065415931863473,49.128286913140414,156.6312583143338,61.504827834845955,95.12643047948784,0.9976513268428904,0.39175049576335,0.6059008310795404,125.84595912480877,0.8015666186293552,80.34536686939981,0.9518072289156626,79.0,0.12162162162162163,9.0,0.8783783783783784,65.0,0.04819277108433735,4.0,0.8977272727272727,0.9518072289156626,0.9239766081871345,0.8349572199947707,0.9645066753500489,0.944039709842357,0.9171974522292994,0.08701184493525833,0.9129881550647415,0.08280254777070063,0.9186083348019101,0.9171974522292994,0.9169604188042002,0.8349572199947707,0.9645066753500489,0.951063693798808,0.9165337586390219,0.9171974522292994,0.0,0.008,2.53E-4,0.007928,0.253,7.928,141095.0,139222.0,21222.0,98.08917197452229,58.9171974522293,?,?
