date,open,high,low,close,volume,unadjustedVolume,change,changePercent,vwap,label,changeOverTime
2015-04-07,30.2582,30.4854,30.1533,30.1796,14331227,14331227,0.052426,0.174,30.2853,"Apr 7, 15",0.17037795409947956
2015-04-08,30.1533,30.4373,30.0747,30.2669,22974476,22974476,0.087377,0.29,30.2568,"Apr 8, 15",0.17376348589555649
2015-04-09,30.2669,30.6339,30.0354,30.6077,29283243,29283243,0.340763,1.126,30.428,"Apr 9, 15",0.1869798574431285
2015-04-10,30.5116,30.9922,30.4897,30.9659,24353692,24353692,0.358241,1.17,30.8664,"Apr 10, 15",0.20087100852393916
2015-04-13,30.8873,31.0446,30.5902,30.6601,34303193,34303193,-0.305812,-0.988,30.7246,"Apr 13, 15",0.18901195212943353
2015-04-14,30.6252,30.8524,30.5028,30.6077,15981680,15981680,-0.052429,-0.171,30.6403,"Apr 14, 15",0.1869798574431285
2015-04-15,30.931,30.9922,30.6863,30.765,29576121,29576121,0.157278,0.514,30.835,"Apr 15, 15",0.19308001954533818
2015-04-16,30.6426,30.8349,30.599,30.7475,19580445,19580445,-0.017475,-0.057,30.7211,"Apr 16, 15",0.19240136196880492
2015-04-17,30.5815,30.6427,30.3893,30.6164,28714998,28714998,-0.131064,-0.426,30.5254,"Apr 17, 15",0.18731724720974777
2015-04-20,30.6164,30.7912,30.5291,30.5902,22402767,22402767,-0.026214,-0.086,30.6492,"Apr 20, 15",0.18630119986659524
2015-04-21,30.6689,30.931,30.4067,30.4854,22065411,22065411,-0.10485,-0.343,30.604,"Apr 21, 15",0.18223701049398505
2015-04-22,30.4242,30.6601,30.4067,30.5203,14566264,14566264,0.034951,0.115,30.5303,"Apr 22, 15",0.18359044760375695
2015-04-23,30.4854,30.931,30.4242,30.896,22705857,22705857,0.375714,1.231,30.7546,"Apr 23, 15",0.1981602562611009
2015-04-24,30.7562,30.9266,30.6252,30.8174,22801318,22801318,-0.078638,-0.255,30.8317,"Apr 24, 15",0.1951121142316432
2015-04-27,30.8786,30.9834,30.0747,30.2232,42492058,42492058,-0.594154,-1.928,30.4556,"Apr 27, 15",0.17206878097587072
2015-04-28,30.3543,30.4766,29.8388,30.1271,46166849,46166849,-0.096114,-0.318,30.1037,"Apr 28, 15",0.16834198136987993
2015-04-29,29.8563,30.1097,29.664,29.9611,37545364,37545364,-0.166013,-0.551,29.8853,"Apr 29, 15",0.16190442950105086
2015-04-30,29.8038,29.9043,29.4543,29.6466,27709137,27709137,-0.314551,-1.05,29.6794,"Apr 30, 15",0.14970798333992594
2015-05-01,29.5854,29.8912,29.5854,29.7776,21543362,21543362,0.131061,0.442,29.7484,"May 1, 15",0.15478822005568865
2015-05-04,29.8038,30.149,29.7514,29.9873,23590434,23590434,0.209702,0.704,29.9977,"May 4, 15",0.1629204768442035
2015-05-05,30.031,30.0834,29.7165,29.8126,22382158,22382158,-0.174751,-0.583,29.8445,"May 5, 15",0.15614553520875502
2015-05-06,29.7333,29.8654,29.2575,29.4778,26859481,26859481,-0.334784,-1.123,29.4799,"May 6, 15",0.14316184625885153
2015-05-07,29.4602,29.7333,29.3589,29.5835,21508469,21508469,0.105718,0.359,29.5769,"May 7, 15",0.14726093802111206
2015-05-08,29.7861,30.0857,29.7773,29.9711,20411756,20411756,0.387635,1.31,29.9986,"May 8, 15",0.16229223383049843
2015-05-11,30.0328,30.1826,29.9007,29.9183,26469509,26469509,-0.05286,-0.176,29.9924,"May 11, 15",0.1602446269710154
2015-05-12,29.7861,29.9183,29.7068,29.7597,17889918,17889918,-0.158578,-0.53,29.7742,"May 12, 15",0.15409405030597753
