date,open,high,low,volume,unadjustedVolume,change,changePercent,vwap,changeOverTime,close,trend
719,57.4024,58.2533,57.2678,23552658,23552658,0.932667,1.637,57.8387,0.771495705,57.9024,UP
720,58.1043,58.1331,57.4985,19907035,19907035,-0.259607,-0.448,57.7278,0.763553369,57.6428,DOWN
721,57.7005,59.0177,57.4985,30808969,30808969,1.3654,2.369,58.4687,0.805324057,59.0081,UP
722,58.9408,59.21,58.4985,21220753,21220753,-0.346146,-0.587,58.8193,0.794735296,58.662,DOWN
723,58.8254,59.6043,58.7725,27349356,27349356,0.923054,1.574,59.389,0.822974031,59.585,UP
724,59.4408,59.9023,59.3446,20198081,20198081,0.192303,0.323,59.6144,0.828857356,59.7773,UP
725,60.0946,60.9792,59.8446,35718868,35718868,0.778826,1.303,60.6276,0.852687422,60.5562,UP
726,60.5754,61.0081,60.1235,30352654,30352654,-0.288455,-0.476,60.5032,0.843860905,60.2677,DOWN
727,60.2869,60.723,59.9023,27669868,27669868,-0.096151,-0.16,60.304,0.840917713,60.1715,DOWN
728,60.5273,60.5273,59.7244,42453083,42453083,-0.269223,-0.447,60.1059,0.83268167,59.9023,DOWN
729,60.1523,61.3158,60.0177,34338219,34338219,1.2692,2.119,60.9887,0.871512226,61.1715,UP
730,61.2388,61.3446,60.5994,26028379,26028379,-0.076922,-0.126,61.0154,0.869159508,61.0946,DOWN
731,60.9888,61.2484,60.6908,17096304,17096304,0,0,60.9988,0.869159508,61.0946,DOWN
732,61.3831,61.6331,60.9648,22176585,22176585,0.009617,0.016,61.1902,0.869453215,61.1042,UP
733,61.0081,61.0946,60.3831,12403819,12403819,-0.298072,-0.488,60.6693,0.860332991,60.8061,DOWN
734,60.7773,61.6042,60.7773,11763173,11763173,0.038461,0.063,61.0729,0.861510879,60.8446,UP
735,60.96,60.96,60.4119,14653348,14653348,-0.278841,-0.458,60.6434,0.852981129,60.5658,DOWN
736,60.4408,60.7677,60.3158,10250582,10250582,-0.086534,-0.143,60.4558,0.850331645,60.4792,DOWN
737,60.5369,60.5658,59.6427,25579908,25579908,-0.730752,-1.208,59.8571,0.827976234,59.7485,DOWN
738,60.3735,60.4215,59.7341,20694101,20694101,0.423067,0.708,60.0461,0.840917713,60.1715,UP
739,60.0754,60.335,59.7293,21339969,21339969,-0.269223,-0.447,59.9113,0.83268167,59.9023,DOWN
740,59.7966,60.2485,59.6427,24875968,24875968,0,0,59.9596,0.83268167,59.9023,DOWN
741,59.9023,60.7196,59.6523,19922919,19922919,0.519216,0.867,60.3695,0.848566341,60.4215,UP
742,60.3446,60.6523,60.1331,20382730,20382730,-0.192302,-0.318,60.3351,0.842683016,60.2292,DOWN
743,60.3158,60.6427,59.8831,18593004,18593004,-0.019231,-0.032,60.2679,0.842095602,60.21,DOWN
744,60.2004,60.7965,60.0273,21517335,21517335,0.548064,0.91,60.5884,0.858864454,60.7581,UP
745,60.6331,60.96,59.5658,20968223,20968223,-0.557678,-0.918,59.9515,0.841801894,60.2004,DOWN
746,60.21,60.4456,59.9504,19422310,19422310,0.086537,0.144,60.2018,0.84444832,60.2869,UP
747,60.2677,60.2869,59.6427,20663983,20663983,-0.163459,-0.271,59.9808,0.839449176,60.1235,DOWN
748,60.2581,60.2869,59.7293,19670102,19670102,-0.028844,-0.048,60.0047,0.838564995,60.0946,DOWN
749,59.8446,60.5562,59.8014,18451655,18451655,-0.192303,-0.32,60.0585,0.83268167,59.9023,DOWN
750,60.2581,60.4023,59.9696,30213462,30213462,0.423066,0.706,60.2046,0.845626208,60.3254,UP
751,60.2869,60.6868,60.1619,23097581,23097581,0.211533,0.351,60.4461,0.852096948,60.5369,UP
752,60.7677,61.2821,60.5177,24672940,24672940,0.538447,0.889,60.8974,0.868572093,61.0754,UP
753,61.4888,61.6331,61.0081,24654933,24654933,0.153844,0.252,61.2461,0.873277529,61.2292,UP
754,61.6523,62.0513,61.1042,43554645,43554645,0.567292,0.927,61.6591,0.890633796,61.7965,UP
755,62.8734,63.3734,62.3926,44817972,44817972,1.4519,2.349,63.0391,0.935053969,63.2484,UP
756,63.1619,63.258,62.3061,31651445,31651445,-0.624986,-0.988,62.6056,0.915932398,62.6234,DOWN
757,62.3638,62.6426,61.7869,25270549,25270549,-0.461526,-0.737,62.0611,0.901813031,62.1619,DOWN
758,61.8782,62.133,61.0273,39671528,39671528,-1.0288,-1.655,61.3288,0.870337396,61.1331,DOWN
759,60.8158,60.9696,60.335,45827013,45827013,-0.394219,-0.645,60.661,0.85827398,60.7388,DOWN
760,61.0561,61.2484,60.6427,30301759,30301759,0.490373,0.807,60.9721,0.873277529,61.2292,UP
761,61.0561,61.2004,60.71,19796360,19796360,-0.038463,-0.063,61.0216,0.8721027,61.1908,DOWN
762,61.2869,61.3254,60.7965,20277226,20277226,-0.201917,-0.33,60.9846,0.865922608,60.9888,DOWN
763,61.1234,61.3542,60.7869,18096358,18096358,-0.086536,-0.142,61.0174,0.863276183,60.9023,DOWN
764,61.0754,61.9552,60.8831,22644443,22644443,0.692288,1.137,61.5212,0.884456764,61.5946,UP
765,61.7773,61.8254,61.5129,18170729,18170729,-0.057689,-0.094,61.6486,0.88269146,61.5369,DOWN
766,61.7677,62.3638,61.6619,22920101,22920101,0.692289,1.125,62.096,0.903872042,62.2292,UP
767,62.3066,62.6065,61.9293,23108426,23108426,0.232166,0.373,62.2593,0.910976087,62.4614,UP
768,62.3936,62.4614,62.0599,17005157,17005157,-0.038693,-0.062,62.3131,0.90979208,62.4227,DOWN
769,62.6258,63.1095,62.3356,20546345,20546345,-0.009673,-0.015,62.6276,0.909495313,62.413,DOWN
770,62.3646,62.5774,62.2002,21248818,21248818,0.096734,0.155,62.4052,0.912453802,62.5097,UP
771,62.5,62.8289,62.3453,20655869,20655869,-0.125756,-0.201,62.4797,0.908608072,62.384,DOWN
772,62.2292,62.2872,61.9583,19292651,19292651,-0.125754,-0.202,62.1406,0.904759282,62.2582,DOWN
773,62.3163,62.6147,62.0986,20273128,20273128,0.25151,0.404,62.374,0.912453802,62.5097,UP
774,62.4227,62.6838,62.0406,21796800,21796800,0,0,62.3684,0.912453802,62.5097,DOWN
775,62.4323,62.4323,61.9535,15871507,15871507,-0.377266,-0.604,62.0813,0.900913552,62.1325,DOWN
776,61.9874,62.1034,61.6778,23239825,23239825,-0.241834,-0.389,61.8508,0.89351274,61.8906,DOWN
777,62.0357,62.8676,61.9311,26937459,26937459,0.928649,1.5,62.6265,0.921925863,62.8193,UP
778,62.5774,62.6355,61.7939,24539597,24539597,-0.899629,-1.432,61.9824,0.89439998,61.9196,DOWN
779,61.9003,62.1808,61.5424,18139405,18139405,0.232162,0.375,61.9618,0.901504026,62.1518,UP
780,61.8809,62.4517,61.7262,18750255,18750255,0.019347,0.031,62.2132,0.90209756,62.1712,UP
781,62.0938,62.6597,62.0938,18520987,18520987,0.125755,0.202,62.3062,0.90594329,62.2969,UP
782,62.1615,62.9595,62.1518,21510907,21510907,0.570733,0.916,62.7414,0.923403578,62.8676,UP
783,63.0611,63.0708,62.3743,19846832,19846832,-0.251509,-0.4,62.6799,0.915709058,62.6161,DOWN
784,62.9837,63.1288,62.6355,19538245,19538245,0.193468,0.309,62.8478,0.921629097,62.8096,UP
785,62.887,63.0659,62.4614,20100035,20100035,-0.212815,-0.339,62.6545,0.915118584,62.5968,DOWN
786,62.4227,62.442,62.0551,14280202,14280202,-0.290204,-0.464,62.274,0.906240057,62.3066,DOWN
787,62.442,62.7999,62.1518,24833810,24833810,0.328897,0.528,62.5342,0.916302592,62.6355,UP
788,62.6355,62.6452,62.2002,20674296,20674296,-0.106408,-0.17,62.4302,0.913047336,62.5291,DOWN
789,62.7903,63.1095,62.5678,49219686,49219686,0.222489,0.356,62.8106,0.919854615,62.7516,UP
790,62.7903,63.0466,62.6065,14598083,14598083,0.058041,0.092,62.8089,0.921629097,62.8096,UP
791,63.0611,63.361,62.0357,26640480,26640480,-0.696488,-1.109,62.5519,0.900320019,62.1131,DOWN
792,62.0261,63.0127,62.0261,20680015,20680015,0.793222,1.277,62.7186,0.924587586,62.9063,UP
793,62.8193,63.1046,62.65,19269203,19269203,-0.154775,-0.246,62.8367,0.919854615,62.7516,DOWN
794,63.2256,63.3126,62.6452,22617105,22617105,0.106409,0.17,62.9742,0.923109871,62.858,UP
795,62.5194,63.0901,62.2485,18614662,18614662,0.116081,0.185,62.7578,0.926658834,62.974,UP
796,62.8386,63.332,62.5387,20080358,20080358,0.183794,0.292,62.993,0.932282106,63.1578,UP
797,62.9934,63.361,62.8265,13618424,13618424,0.174123,0.276,63.1303,0.93761167,63.332,UP
798,63.2836,63.8253,63.2256,15122823,15122823,0.232163,0.367,63.5985,0.944712656,63.5641,UP
799,63.5061,64.0285,63.3126,21040331,21040331,0.1451,0.228,63.7642,0.94915192,63.7092,UP
800,63.6609,63.7866,63.0611,20400871,20400871,-0.299875,-0.471,63.3847,0.939979685,63.4094,DOWN
801,63.2546,63.6609,63.1482,12997449,12997449,0.174121,0.275,63.4918,0.94530619,63.5835,UP
802,64.1349,64.1832,63.3071,21448594,21448594,-0.164448,-0.259,63.8343,0.940273393,63.419,DOWN
803,63.4577,63.8979,63.3416,18103453,18103453,0.164448,0.259,63.5932,0.94530619,63.5835,UP
804,63.6996,63.806,63.3029,14089274,14089274,-0.048366,-0.076,63.6182,0.943825415,63.5351,DOWN
805,63.4674,63.6705,63.2256,17952742,17952742,-0.145103,-0.228,63.471,0.939386152,63.39,DOWN
806,63.4577,63.4674,62.7322,18791533,18791533,-0.048368,-0.076,63.1493,0.937905377,63.3416,DOWN
807,63.2836,63.3707,62.9837,17108513,17108513,-0.241836,-0.382,63.1304,0.930507624,63.0998,DOWN
808,63.1578,63.7092,62.8289,17896483,17896483,-0.270855,-0.429,63.1912,0.922219571,62.8289,DOWN
809,62.916,63.3513,62.887,16689265,16689265,0.512691,0.816,63.2476,0.937905377,63.3416,UP
810,63.1965,63.5641,63.0321,15155611,15155611,-0.08706,-0.137,63.2691,0.935243655,63.2546,DOWN
811,63.5061,63.6028,62.7709,26992771,26992771,-0.33857,-0.535,63.1219,0.924884353,62.916,DOWN
812,63.3223,63.6028,63.0127,22299477,22299477,0.444979,0.707,63.317,0.938498911,63.361,UP
813,63.5254,64.5218,63.3126,32522645,32522645,0.870608,1.374,64.0805,0.965134493,64.2316,UP
814,65.2763,65.4504,64.9087,29769976,29769976,1.0931,1.702,65.1827,0.998577355,65.3247,UP
815,65.6826,65.818,65.3924,30242730,30242730,0.377264,0.578,65.6655,1.010120665,65.702,UP
816,65.8567,66.0792,65.4118,26190770,26190770,-0.087062,-0.133,65.6828,1.007455883,65.6149,DOWN
817,65.9244,66.1469,65.3731,34970953,34970953,0.425631,0.649,65.7317,1.020476907,66.0405,UP
818,66.6596,66.8821,65.4795,39548818,39548818,0.183796,0.278,66.1221,1.026100179,66.2243,UP
819,66.4371,67.2787,66.263,31954362,31954362,0.918976,1.388,66.8899,1.054216536,67.1433,UP
820,67.4335,67.4335,66.8724,23906119,23906119,-0.106409,-0.158,67.1487,1.05096128,67.0369,DOWN
821,67.1143,67.1143,66.4662,28927973,28927973,-0.212815,-0.317,66.6756,1.044450767,66.8241,DOWN
822,66.7757,66.8241,66.3984,21749409,21749409,-0.261182,-0.391,66.5693,1.036459481,66.5629,DOWN
823,66.65,66.7757,66.2485,19128782,19128782,0.183794,0.276,66.5515,1.042082752,66.7467,UP
824,66.7177,66.7951,66.1856,18566087,18566087,-0.05804,-0.087,66.5022,1.040305211,66.6886,DOWN
825,66.6113,67.0175,66.4371,22858414,22858414,0.096733,0.145,66.754,1.04326676,66.7854,UP
826,66.737,67.2884,66.6693,17977830,17977830,0.261183,0.391,66.9532,1.051258046,67.0466,UP
827,66.1276,66.4855,65.8954,28789413,28789413,-0.82224,-1.226,66.1125,1.026100179,66.2243,DOWN
828,66.3694,66.3694,65.818,18714123,18714123,-0.077389,-0.117,66.0687,1.023732163,66.1469,DOWN
829,65.9148,66.2437,65.3634,31530301,31530301,0.048368,0.073,65.8557,1.025212938,66.1953,UP
830,66.3801,67.5573,66.312,34956038,34956038,1.3328,2.013,67.1109,1.065989304,67.5281,UP
831,67.0222,67.2265,65.6018,30548781,30548781,-1.8777,-2.781,66.2293,1.008545047,65.6505,DOWN
832,65.5726,66.2828,65.3197,25201274,25201274,0.223763,0.341,65.8965,1.01538904,65.8742,UP
833,65.6699,66.2488,65.6018,26961119,26961119,-0.019458,-0.03,65.9128,1.014795506,65.8548,DOWN
834,66.0494,66.6428,65.6699,16237550,16237550,0.739395,1.123,66.3644,1.037417089,66.5942,UP
835,66.8568,66.886,66.5261,15425824,15425824,0.223765,0.336,66.7145,1.044261081,66.8179,UP
836,67.0028,67.0125,66.5942,14666865,14666865,0.087559,0.131,66.7971,1.046941161,66.9055,UP
837,67.1001,67.9854,67.0417,21854095,21854095,0.826954,1.236,67.59,1.072239763,67.7324,UP
838,67.9076,68.3162,67.6352,19827923,19827923,0.330784,0.488,68.0602,1.082360428,68.0632,UP
839,67.8978,68.501,67.8784,17072838,17072838,0.437798,0.643,68.2621,1.095754705,68.501,UP
840,68.6178,68.8221,67.9173,30436364,30436364,-0.554546,-0.81,68.1317,1.078790048,67.9465,DOWN
841,68.3356,68.6956,67.568,21603601,21603601,0.252951,0.372,67.9961,1.0865274,68.1994,UP
842,68.5302,69.9117,68.3356,34770261,34770261,1.615,2.368,69.4085,1.135937538,69.8144,UP
843,70.0187,70.9138,69.8631,33316760,33316760,0.505901,0.725,70.4645,1.151415302,70.3203,UP
844,70.3398,70.6511,70.3106,31511065,31511065,0.233493,0.332,70.4929,1.158559121,70.5538,UP
845,70.6657,70.797,69.9993,22301765,22301765,-0.126476,-0.179,70.3522,1.154688915,70.4273,DOWN
846,70.5441,70.5538,69.5615,24588270,24588270,-0.428071,-0.608,69.985,1.141594464,69.9993,DOWN
847,70.082,70.1257,66.7304,49187396,49187396,-1.5858,-2.265,68.3599,1.093077686,68.4135,DOWN
848,67.3725,68.0438,66.2828,47761743,47761743,-0.525359,-0.768,67.3146,1.077003329,67.8881,DOWN
849,68.1216,68.8999,68.0632,25258614,25258614,0.846412,1.247,68.6083,1.102898524,68.7345,UP
850,68.9875,69.1723,67.5476,25510685,25510685,-0.369696,-0.538,68.5308,1.091587733,68.3648,DOWN
851,67.3919,68.3064,66.9347,26068709,26068709,-0.359969,-0.527,67.769,1.080576768,68.0049,DOWN
852,67.8395,68.1267,67.3433,48345085,48345085,0.097288,0.143,67.9319,1.083550554,68.1021,UP
853,68.5886,69.0215,68.4427,23798268,23798268,0.846414,1.243,68.7659,1.109448809,68.9486,UP
854,68.8999,68.9486,67.9757,21512231,21512231,-0.933974,-1.355,68.27,1.080873535,68.0146,DOWN
855,68.3064,68.7053,68.0438,19891051,19891051,0.350241,0.515,68.4178,1.091587733,68.3648,UP
856,68.6275,68.6761,67.82,22965738,22965738,-0.009729,-0.014,68.1925,1.091290966,68.3551,DOWN
857,68.1897,69.3183,68.0243,27617291,27617291,0.924242,1.352,68.9297,1.119566415,69.2793,UP
858,69.4642,69.7658,68.5351,19606974,19606974,-0.661563,-0.955,69.0073,1.099328145,68.6178,DOWN
859,68.2092,68.2773,67.3044,25215128,25215128,-1.2842,-1.872,67.7331,1.060038671,67.3336,DOWN
860,67.3336,67.9475,66.9249,25806200,25806200,0.574003,0.852,67.5546,1.077599922,67.9076,UP
861,67.499,67.606,66.2439,28918715,28918715,-1.2745,-1.877,66.7267,1.038607215,66.6331,DOWN
862,66.9152,67.499,66.8763,24161068,24161068,0.42807,0.642,67.1813,1.051704726,67.0612,UP
863,67.4503,67.713,66.1758,16165538,16165538,-0.739395,-1.103,66.743,1.029083144,66.3218,DOWN
864,66.4045,67.5573,66.3704,21176272,21176272,0.885329,1.335,67.0402,1.056168466,67.2071,UP
865,66.419,66.9152,66.2731,21117572,21117572,-0.496172,-0.738,66.6123,1.040987468,66.7109,DOWN
866,66.8374,67.9465,66.8374,16878317,16878317,0.86587,1.298,67.4764,1.067479257,67.5768,UP
867,67.5768,68.3454,67.3238,15014503,15014503,0.5059,0.749,68.028,1.082957021,68.0827,UP
868,68.1021,68.7637,67.8589,17460022,17460022,0.009729,0.014,68.2301,1.083253788,68.0924,UP
869,68.7734,69.3474,68.6372,17750925,17750925,1.1286,1.657,69.0552,1.117782754,69.221,UP
870,69.5615,70.0867,69.3766,20269816,20269816,0.603189,0.871,69.819,1.136237364,69.8242,UP
871,70.2814,71.2835,70.009,25868086,25868086,0.982618,1.407,70.742,1.166299533,70.8068,UP
872,70.8262,71.4586,70.7484,21803907,21803907,0.554546,0.783,71.1199,1.18326419,71.3613,UP
873,71.1084,71.4002,70.69,26435296,26435296,-0.048646,-0.068,71.0606,1.181777296,71.3127,DOWN
874,71.5072,72.0326,71.4586,22416222,22416222,0.544818,0.764,71.8039,1.198445187,71.8575,UP
875,72.1688,72.2856,71.2932,42361025,42361025,0.35024,0.487,71.8865,1.209159385,72.2077,UP
876,71.4586,72.2758,71.1862,46717082,46717082,-0.418341,-0.579,71.6483,1.196361701,71.7894,DOWN
877,71.5364,71.7505,71.1473,21394826,21394826,-0.184849,-0.257,71.4666,1.190704775,71.6045,DOWN
878,71.7991,72.2953,71.5072,22018681,22018681,0.574002,0.802,72.0162,1.208266025,72.1785,UP
879,72.3245,72.3634,71.8088,16252233,16252233,-0.136204,-0.189,72.0471,1.204099053,72.0423,DOWN
880,71.7602,72.4023,70.3592,36844220,36844220,-0.865869,-1.202,71.323,1.177610324,71.1765,DOWN
881,70.6998,71.3224,70.5733,18306680,18306680,-0.116746,-0.164,71.0316,1.174036885,71.0597,DOWN
882,71.3127,71.4489,70.4468,23600054,23600054,-0.330783,-0.465,70.9007,1.16391622,70.7289,DOWN
883,71.1181,71.4294,70.5246,20823890,20823890,-0.116747,-0.165,70.8254,1.16034584,70.6122,DOWN
884,70.583,70.5927,69.508,26499158,26499158,-0.311323,-0.441,70.0549,1.150821769,70.3009,DOWN
885,70.2328,70.476,69.8971,18214424,18214424,-0.107018,-0.152,70.1712,1.147548156,70.1939,DOWN
886,70.4371,71.0597,70.2814,22578952,22578952,0.515631,0.735,70.6487,1.163322686,70.7095,UP
887,70.8262,70.9235,70.3009,18705681,18705681,-0.272408,-0.385,70.5212,1.154988741,70.4371,DOWN
888,70.1355,71.1473,69.8047,22044587,22044587,0.379426,0.539,70.6997,1.166596299,70.8165,UP
889,70.2911,70.5441,70.0966,22213410,22213410,-0.311325,-0.44,70.3788,1.157072228,70.5052,DOWN
890,69.9506,70.2328,69.4155,24734461,24734461,-1.0313,-1.463,69.7942,1.125520107,69.4739,DOWN
891,69.6685,70.7289,69.3474,21443675,21443675,1.0604,1.526,70.2568,1.157965587,70.5344,UP
892,71.0792,71.7213,70.9722,20096592,20096592,1.0604,1.503,71.5286,1.190408008,71.5948,UP
893,71.9763,71.9763,71.4383,19181402,19181402,0.019588,0.027,71.6258,1.191007661,71.6144,UP
894,71.7318,72.4751,71.5655,18150402,18150402,0.42057,0.587,72.0051,1.203875713,72.035,UP
895,71.9665,72.2501,70.8124,22977519,22977519,-1.2226,-1.697,71.3088,1.166470862,70.8124,DOWN
896,70.6852,71.2427,70.3527,18761491,18761491,0.088027,0.124,70.8443,1.169163179,70.9004,UP
897,70.8808,70.8906,70.1277,17734767,17734767,-0.332545,-0.469,70.4814,1.158990503,70.5679,DOWN
898,70.7635,71.634,70.7635,14343674,14343674,0.987852,1.4,71.4214,1.189211763,71.5557,UP
899,71.3601,71.5459,70.9395,13766507,13766507,-0.430351,-0.601,71.1989,1.176046944,71.1254,DOWN
900,71.1449,71.2623,70.4896,17098282,17098282,-0.029342,-0.041,70.9827,1.175147466,71.096,DOWN
901,71.2623,71.7415,70.8906,12794301,12794301,0.127149,0.179,71.2816,1.179039088,71.2232,UP
902,71.4579,71.4872,70.9591,14569715,14569715,0.009782,0.014,71.1713,1.179338914,71.233,UP
903,70.6657,71.5557,70.4701,11478382,11478382,0.215175,0.302,71.2596,1.185919793,71.4481,UP
904,71.409,72.5826,71.2323,16897801,16897801,0.938948,1.314,72.1254,1.214648041,72.3871,UP
905,72.4066,73.3162,72.1817,27652811,27652811,0.743334,1.027,73.0384,1.237388942,73.1304,UP
906,73.0717,73.1011,72.0252,21736161,21736161,-0.811798,-1.11,72.3924,1.212552317,72.3186,DOWN
907,71.7318,72.2697,71.3797,22242384,22242384,-0.322763,-0.446,71.892,1.202676408,71.9958,DOWN
908,72.123,72.4164,71.7415,16535785,16535785,-0.205395,-0.285,71.9738,1.196395355,71.7905,DOWN
909,72.0643,72.9641,71.9861,17471200,17471200,0.919386,1.281,72.6604,1.22452089,72.7098,UP
910,72.7001,72.8076,72.2208,14703816,14703816,-0.352105,-0.484,72.48,1.213748562,72.3577,DOWN
911,72.6805,73.3016,72.6805,17910383,17910383,0.762895,1.054,73.0704,1.237089116,73.1206,UP
912,73.1206,73.5901,72.7392,14394850,14394850,-0.078245,-0.107,73.0258,1.234696625,73.0424,DOWN
913,73.2869,73.5803,72.9152,13380802,13380802,0.518379,0.71,73.3768,1.25055682,73.5608,UP
914,73.3554,73.8346,72.8859,15733914,15733914,-0.430354,-0.585,73.3206,1.237388942,73.1304,DOWN
915,73.1891,73.7368,72.4458,38578441,38578441,0.52816,0.722,73.3459,1.253548963,73.6586,UP
916,73.5803,74.3041,73.3945,23306959,23306959,-0.146711,-0.199,73.7526,1.249060748,73.5119,DOWN
917,73.5608,74.0498,73.3651,16093344,16093344,0.27386,0.373,73.7755,1.257437526,73.7857,UP
918,73.6977,73.8933,72.6805,21587878,21587878,-0.489036,-0.663,73.2896,1.242476809,73.2967,DOWN
919,73.463,73.5901,72.4849,19186140,19186140,-0.713992,-0.974,72.867,1.220632327,72.5827,DOWN
920,72.3675,72.8761,72.2306,14111365,14111365,0.195614,0.27,72.6508,1.226616614,72.7783,UP
921,72.4653,72.6218,71.321,24149163,24149163,-1.1248,-1.545,71.6524,1.192203906,71.6535,DOWN
922,72.0545,72.1915,71.3894,18019577,18019577,0,0,71.7431,1.192203906,71.6535,DOWN
923,71.9372,72.5436,71.5655,19565135,19565135,0.577061,0.805,72.1244,1.20986,72.2306,UP
924,71.9274,72.348,71.7024,10883787,10883787,0.019562,0.027,72.122,1.210456593,72.2501,UP
925,72.3186,72.9006,72.2599,17079114,17079114,0.606403,0.839,72.7169,1.229009105,72.8565,UP
926,73.0717,73.3651,72.6658,15304762,15304762,0.117369,0.161,73.0622,1.232600901,72.9739,UP
927,73.0326,73.238,72.568,12190403,12190403,-0.342325,-0.469,72.7595,1.222128399,72.6316,DOWN
928,72.3773,73.0815,72.0937,13317681,13317681,0.420571,0.579,72.6525,1.234996451,73.0522,UP
929,73.5705,74.4508,73.3162,21195261,21195261,1.2519,1.714,74.0101,1.273297721,74.3041,UP
930,74.0107,74.3628,73.8835,13959814,13959814,0.029342,0.039,74.1623,1.274194141,74.3334,UP
931,74.3041,74.8714,74.1965,11386502,11386502,0.283641,0.382,74.6136,1.282873804,74.6171,UP
932,74.6562,74.9496,74.4704,13944545,13944545,0,0,74.6813,1.282873804,74.6171,DOWN
933,74.6855,74.7833,74.2845,15388898,15388898,0.127149,0.17,74.588,1.286762366,74.7442,UP
934,74.8127,75.5951,74.6953,16876538,16876538,0.684651,0.916,75.3323,1.307710429,75.4289,UP
935,75.8886,76.1624,75.5951,15335742,15335742,0.361885,0.48,75.8268,1.318782583,75.7908,UP
936,75.7223,76.1037,75.6538,12380093,12380093,0.156492,0.206,75.8621,1.323570624,75.9473,UP
937,75.7712,75.9179,75.556,16823989,16823989,-0.058684,-0.077,75.7558,1.321774726,75.8886,DOWN
938,75.9668,76.1429,75.6734,13300701,13300701,0.019561,0.026,75.9588,1.322371319,75.9081,UP
939,75.869,76.2211,75.6538,15092758,15092758,0.293422,0.387,76.0022,1.331350809,76.2016,UP
940,76.6026,77.2383,76.5048,22866426,22866426,0.880263,1.155,76.925,1.358280099,77.0818,UP
941,77.2579,77.6002,77.0329,20627173,20627173,0.019562,0.025,77.2642,1.358879751,77.1014,UP
942,77.1698,77.4633,76.7395,17517182,17517182,0.029343,0.038,77.1572,1.359776171,77.1307,UP
943,76.8569,77.3655,76.2994,20410808,20410808,-0.224956,-0.292,76.846,1.352895465,76.9058,DOWN
944,77.4633,77.6784,77.0231,32120717,32120717,0.127148,0.165,77.3242,1.356784027,77.0329,UP
945,82.5199,84.3098,81.7766,71066729,71066729,4.9393,6.412,82.7453,1.507899503,81.9722,UP
946,81.8646,82.4759,81.2826,31756653,31756653,0.078247,0.095,81.9675,1.510291994,82.0504,UP
947,82.5101,82.5101,81.2875,27086575,27086575,-0.694431,-0.846,81.6481,1.489047165,81.356,DOWN
948,81.845,81.9233,81.0626,22307371,22307371,0,0,81.41,1.489047165,81.356,DOWN
949,81.5223,82.6079,81.2973,23992945,23992945,0.850922,1.046,82.0123,1.515080035,82.2069,UP
950,82.2363,82.6862,81.5712,17633543,17633543,0.088027,0.107,82.1827,1.517772352,82.2949,UP
951,82.3536,82.8427,82.2387,19860852,19860852,0.322762,0.392,82.5459,1.527648261,82.6177,UP
952,82.9111,83.0383,82.0895,17939727,17939727,-0.195614,-0.237,82.3597,1.521663974,82.4221,DOWN
953,82.2949,82.7546,81.9917,18034170,18034170,0.283641,0.344,82.4509,1.530340578,82.7057,UP
954,82.2656,82.4221,81.0821,21171550,21171550,-0.459693,-0.556,81.8651,1.516276281,82.246,DOWN
955,81.9526,82.2509,81.4049,19397793,19397793,-0.215176,-0.262,81.8361,1.509695401,82.0309,DOWN
956,81.8255,82.0993,81.6298,14196896,14196896,0.058685,0.072,81.89,1.511488239,82.0895,UP
957,81.669,82.2558,81.1604,18801280,18801280,0.117368,0.143,81.787,1.515080035,82.2069,UP
958,82.0496,82.2659,81.2829,19383102,19383102,-0.63894,-0.777,81.7159,1.495533201,81.568,DOWN
959,81.6859,82.0005,81.5287,20962750,20962750,0.216256,0.265,81.7766,1.502147735,81.7842,UP
960,81.7056,81.7056,80.8406,22078993,22078993,-0.786389,-0.962,81.1232,1.47808821,80.9978,DOWN
961,80.9978,81.1846,80.8504,16314978,16314978,0.127789,0.158,81.0705,1.481998189,81.1256,UP
962,81.3321,82.4133,81.3321,21237454,21237454,1.1698,1.442,82.1806,1.51778765,82.2954,UP
963,82.4035,82.4723,81.6269,20553089,20553089,-0.59962,-0.729,81.8915,1.49944318,81.6958,DOWN
964,81.5975,82.0103,81.3714,7425603,7425603,0.147448,0.18,81.755,1.503952811,81.8432,UP
965,81.8924,82.551,81.8825,18265242,18265242,0.599619,0.733,82.3809,1.522297281,82.4428,UP
966,82.6394,83.6126,82.5903,21925959,21925959,0.992813,1.204,83.2781,1.552671513,83.4356,UP
967,83.2685,83.4722,81.7597,27381109,27381109,-1.5138,-1.814,82.3969,1.50635754,81.9218,DOWN
968,82.089,83.0818,81.9218,33054647,33054647,0.815876,0.996,82.609,1.531319603,82.7377,UP
969,82.1774,83.3668,81.8039,29532132,29532132,0.088469,0.107,82.5785,1.534027217,82.8262,UP
970,82.9835,82.9932,79.3268,39094880,39094880,-3.1259,-3.774,80.5159,1.43839183,79.7003,DOWN
971,79.9559,81.2731,79.6021,26152261,26152261,0.501322,0.629,80.4663,1.453728859,80.2016,UP
972,80.1623,81.7252,80.0443,26162054,26162054,1.1698,1.459,81.274,1.48951832,81.3714,UP
973,81.1355,81.391,80.6046,23184547,23184547,-0.285066,-0.35,81.0024,1.480795824,81.0863,DOWN
974,82.2069,83.1407,81.912,24489106,24489106,1.6416,2.024,82.6631,1.531019776,82.7279,UP
975,82.8557,83.9173,82.6886,22857854,22857854,1.0518,1.271,83.5002,1.563199085,83.7797,UP
